ticker,name,description,cik,composite_figi,market_cap,weighted_shares_outstanding,share_class_shares_outstanding,sic_code,sic_description,homepage_url,type
BOF,BranchOut Food Inc. Common Stock,"Branchout Food inc is engaged in the development, marketing, sale, and distribution of plant-based, dehydrated fruit and vegetable snacks and powders. Its products are currently manufactured for the company by contract manufacturers based in South America and North America that produce dehydrated fruit and vegetable products for the company using a new proprietary dehydration technology that it licenses from a third party. The Company's customers are primarily located throughout the United States. Its current primary products are BranchOut Snacks, BranchOut Powders, and BranchOut Industrial Ingredients.",0001962481,BBG01103J5N2,16681799.549999999,8554769.0,8560000.0,2000,FOOD AND KINDRED PRODUCTS,https://www.branchoutfood.com,CS
AIFU,AIX Inc. American Depositary Shares,"AIX Inc is a technology-driven financial services provider company in China. It is an intelligent platform that creates a supportive and collaborative environment and provides solutions that integrate technology, products, services, operations, capital, and professional support for individual agents and sales organizations. The group uses technology, AI, and data-driven insights, pioneering the financial services that are delivered, its transformation, and empowering industry development. It connects customers with financial institutions, investment opportunities, and service providers, offering insurance, wealth management, and other value-added services.",0001413855,BBG000TJXWP2,21151123.152,56705424.0,1134110000.0,,,https://www.aifugroup.com,ADRC
MBIO,"Mustang Bio, Inc.","Mustang Bio Inc is a clinical-stage biopharmaceutical company focused on translating today's medical breakthroughs in cell and gene therapy into potential cures for hematologic cancers, solid tumors, and rare genetic diseases. Its pipeline is currently focused on the core areas of gene therapies for rare genetic disorders, chimeric antigen receptor (CAR) engineered T cell (CAR T) therapies for hematologic malignancies, and CAR T therapies for solid tumors.",0001680048,BBG00FXTN420,3948654.4280000003,2755516.0,1910000.0,2834,PHARMACEUTICAL PREPARATIONS,https://www.mustangbio.com,CS
ONFO,Onfolio Holdings Inc. Common Stock,"Onfolio Holdings Inc actively manages small online businesses that operate in sectors with long-term growth opportunities, have positive and stable cash flows, face minimal threats of technological or competitive obsolescence, and can be managed by existing teams or have management teams largely in place.",0001825452,BBG016NPKTM4,6101601.239999999,5127396.0,5130000.0,7374,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,https://www.onfolio.com,CS
MAX,"MediaAlpha, Inc.","MediaAlpha Inc provides a platform that facilitates insurance carriers and distributors target and acquire customers. The company's technology platform brings insurance carriers and consumers together through a real-time, transparent, and results-driven ecosystem. It acts as a customer acquisition channel in the areas of property & casualty insurance, health insurance, and life insurance. It operates in the United States and generates revenue by earning a fee for each consumer referral sold on its platform.",0001818383,BBG00XRTJ7K6,471931445.03999996,55456104.0,55460000.0,7389,"SERVICES-BUSINESS SERVICES, NEC",https://www.mediaalpha.com,CS
NEXA,Nexa Resources S.A. Common Shares,"Nexa Resources SA is a low-cost integrated zinc producer. It produces copper, silver, and gold as byproducts. The company operates through two segments namely Mining and Smelting. Its Mining segment consists of various operating units includes mineral exploration activities and the production of zinc concentrates, copper concentrates and concentrates. The Smelting segment comprises operating units which include facilities recovering and refining zinc metal out of feed materials such as zinc concentrates or secondary feed materials. It generates maximum revenue from the Smelting segment. Geographically It has a presence in Brazil, Peru, the United States of America, Switzerland, Japan, Argentina, South Korea, Colombia, Vietnam, Malaysia and other countries.",0001713930,,731061132.7199999,132438611.0,132440000.0,,,https://www.nexaresources.com,CS
AQN,Algonquin Power & Utilities Corp,"Algonquin Power & Utilities Corp, a parent company of Liberty, is a diversified international generation, transmission, and distribution utility with over $16 billion of total assets. Through its two business groups, the Regulated Services Group and the Renewable Energy Group, AQN is committed to providing safe, secure, reliable, cost-effective, and sustainable energy and water solutions through its portfolio of electric generation, transmission, and distribution utility investments to over one million customer connections, largely in the United States and Canada. AQN provides renewable energy through its portfolio of long-term contracted wind, solar, and hydroelectric generating facilities.",0001174169,BBG000G28WZ0,3883309331.22,767452437.0,767230000.0,,,https://www.algonquinpower.com,CS
EEA,"The European Equity Fund, Inc.","European Equity Fund, Inc / MD is a United States-based diversified, closed-end management investment company. The fund seeks long-term capital appreciation through investment in equity and equity securities of issuers domiciled in Europe. Its portfolio of investments consists of different sectors such as industrials, financials, healthcare, consumer discretionary, materials, consumer staples, information technology, and other sectors.",0000791718,BBG000BK8WX7,61505153.9325,6727389.0,6750000.0,,,https://www.dws.com,FUND
SPHAR,Shepherd Ave Capital Acquisition Corporation Right,,0002030829,,,,,,,,RIGHT
HVII,Hennessy Capital Investment Corp. VII Ordinary Shares,Hennessy Capital Investment Corp VII is a blank check company.,0001846416,,259231630.06,26398333.0,19690000.0,,,,CS
DSY,Big Tree Cloud Holdings Limited Ordinary Shares,"Big Tree Cloud Holdings Ltd is a consumer-oriented, mission-driven, and technology-empowered company engaged in the development, production, and sales of personal care products and other consumer goods. In particular, it is focused on the development and production of feminine pads and other feminine hygiene products. Through its platform, the company focuses on high-quality product development, deep customer engagement, and efficient sales and marketing.",0001999297,,77629542.56,57080546.0,57080000.0,,,https://www.bigtreeclouds.com,CS
EPWK,EPWK Holdings Ltd. Class A Ordinary Shares,EPWK Holdings Ltd create an innovative and efficient crowdsourcing platform to connect businesses with great talents. It operates online marketplace to enable businesses (buyers) and service providers (sellers) to find each other. The platform users consist of buyers who seek talents for their jobs and sellers who offer different talents and skills. The company derives revenue mainly comes from providing various value-added services for users on both supply and demand sides.,0001900720,,102412909.86160001,21907442.0,18760000.0,,,https://www.epwk.com,CS
ANNA,"AleAnna, Inc. Class A Common Stock","AleAnna Inc is a developer and producer of natural gas in Italy, engaged in naturally occurring biogenic methane from conventional geological formations and carbon-negative renewable biomethane generated from farm wastes, particularly in the Po Valley of Northern Italy.",0001845123,BBG01R8ZDT05,245569085.5552,40560433.0,40560000.0,1311,CRUDE PETROLEUM & NATURAL GAS,,CS
TBLAW,Taboola.com Ltd. Warrant,"Taboola.com Ltd is a technology company that powers recommendations across the Open Web with an artificial intelligence-based, algorithmic engine. It partners with websites, devices, and mobile apps, collectively referred to as digital properties, to recommend editorial content and advertisements on the Open Web. Geographically it serves Israel, the United Kingdom, United States, Germany, Rest of the world. It generates the majority of its revenue from the United States.",0001840502,,,,337350000.0,7370,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.",https://www.taboola.com,WARRANT
IFBD,"Infobird Co., Ltd Ordinary Shares","Infobird Co Ltd is engaged in developing and providing customer engagement cloud-based services. It software-as-a-service, provider of innovative AI-powered, or artificial intelligence enabled, customer engagement solutions in China. It provides holistic software solutions to help corporate clients proactively deliver and manage end-to-end customer engagement activities at all stages of the sales process including pre-sales and sales activities and post-sales customer support. It also offers AI-powered cloud-based sales force management software including intelligent quality inspection and intelligent training software to help clients monitor, benchmark, and improve the performances of agents.",0001815566,,2921050.4773999997,1986974.0,1990000.0,,,https://www.infobird.com,CS
HPAIW,Helport AI Limited Warrants,"Helport AI Ltd is a AI technology company based in Singapore dedicated to serving enterprises' customer contact centers with intelligent products, solutions, and a digital platform. Its software, Helport AI Assist (AI Assist), provides tailored AI-powered guidance and oversight for contact center interactions and customer experience, with functions including Agent Assistant, Quality Assurance (QA) Assistant, Supervisor Assistant, and Knowledge Base Assistant.",0002001699,,,,,,,,WARRANT
SEED,Origin Agritech Limited,Origin Agritech Ltd is a Chinese agricultural technology company operating in the PRC including seed research and development activities featured in crop seed breeding and genetic improvement. The company's phytase corn was the first transgenic corn to receive the Bio-Safety Certificate from China's Ministry of Agriculture. Origin has established a robust biotechnology seed pipeline including products with glyphosate tolerance and pest resistance (Bt) traits.,0001321851,,13569925.6975,7179475.0,7200000.0,,,https://originagritech.com,CS
SNT,Senstar Technologies Corporation Common Shares,"Senstar Technologies Corp is a provider of comprehensive physical, video, and access control security products and solutions. Its perimeter intrusion detection systems (including fence sensors, buried sensors, and above-ground sensors), intelligent video management, video analytics, and access control offer a comprehensive suite of integrated solutions that reduce complexity, improve performance, and unify support.",0001993727,BBG01M2K3B87,78787756.06,23309987.0,23310000.0,,,https://senstartechnologies.com,CS
YIBO,Planet Image International Limited Class A Ordinary Shares,"Planet Image International Ltd is engaged in manufacturing and selling compatible toner cartridges. It develops and manufactures toner cartridges that are compatible with, and can be used in, a wide range of commonly available models of laser printers from different manufacturers, or compatible toner cartridges, on a white-label or third-party brand basis or under its self-owned brands. The company also sells its branded products through online sales channels under three brands, TrueImage, CoolToner, and AZtech. The company operates in North America, Europe, and Other countries.",0001868395,,79744768.0,53881600.0,27570000.0,,,http://www.yibomk.com,CS
COOT,Australian Oilseeds Holdings Limited Ordinary Shares,"Australian Oilseeds Holdings Ltd through its subsidiaries, is focused on the manufacture and sale of chemical-free, non-GMO, sustainable edible oils and products derived from oilseeds. The company believes that transitioning from a fossil fuel economy to a renewable and chemical-free economy is the solution to many health problems the world is facing presently. Company's edible oil sales comprise of two segments: sales of bulk oils to wholesalers who use it as food ingredients or white labeling; sales of packaged oils as the company's own branding to supermarket channels. Sales of protein meals are bulk sales and mainly distributed to local farmers and feedlots as protein supplements.",0001959994,,32745983.819999997,23224102.0,23220000.0,2070,FATS & OILS,https://www.australianoilseeds.au,CS
LSB,"LakeShore Biopharma Co., Ltd Ordinary Shares","LakeShore Biopharma Co Ltd is a biopharmaceutical company dedicated to discovering, developing, manufacturing, and delivering new generations of vaccines and therapeutic biologics for infectious diseases and cancer. It has developed a proprietary PIKA immunomodulating technology platform and a new generation of preventive and therapeutic biologics targeting Rabies, Coronavirus, Hepatitis B, Influenza, Shingles, and other virus infections. The company operates in China, the United States, Singapore, and the Philippines.",0001946399,,41214422.160000004,19080751.0,19080000.0,,,https://www.lakeshorebio.com,CS
DMAA,Drugs Made In America Acquisition Corp. Ordinary Shares,Drugs Made In America Acquisition Corp is a blank check company.,0002028614,,303962287.14,30457143.0,10460000.0,,,,CS
RDW.WS,"Redwire Corporation Redeemable Warrants, each whole warrant exercisable for one share of Common Stock at an exercise price of $11.50 per share","Redwire Corp is engaged in mission-critical space solutions and reliable components for the next-generation space economy. It assists its customers in solving the complex challenges of future space missions and industries. The company's space infrastructure offerings include a broad array of modern products and services, which have been enabling space missions. The company's Heritage plus Innovation strategy enables it to combine decades of flight heritage with a culture creating new technologies that are the building blocks of space infrastructure for government and commercial customers.",0001819810,BBG00YRXY5D0,,,65930000.0,3760,GUIDED MISSILES & SPACE VEHICLES & PARTS,https://www.redwirespace.com,WARRANT
BSBK,Bogota Financial Corp. Common Stock,"Bogota Financial Corp is a New Jersey-based bank. It offers personal and business banking services such as savings, certificates of deposits, online banking, loans, and many more. The Bank generally grants residential, commercial, and consumer loans to, and accepts deposits from, customers in New Jersey.",0001787414,BBG00Q709YV6,101340216.669,12676242.0,13080000.0,6036,"SAVINGS INSTITUTIONS, NOT FEDERALLY CHARTERED",https://www.bogotasavingsbank.com,CS
ALUR,"Allurion Technologies, Inc.","Allurion Technologies Inc is a medical device company that focuses on creating a best-in-class weight loss platform to treat overweight patients. Its platform, the Allurion Program, features the world's first and only swallowable, procedure-less intragastric balloon for weight loss and offers access to AI-powered remote patient monitoring tools, a proprietary behavior change program, secure messaging, and video telehealth that are delivered by the Allurion VCS. Its proprietary intragastric balloon, the Allurion Balloon, is in the form of a swallowed capsule that is administered to patients under the guidance of a healthcare provider without surgery, endoscopy, or anesthesia.",0001964979,BBG01HPVRLS9,12824242.9854,5961714.0,5960000.0,3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,https://www.allurion.com,CS
LIXT,"Lixte Biotechnology Holdings, Inc. Common Stock","Lixte Biotechnology Holdings Inc is a biopharmaceutical company dedicated to improving patients' lives by developing a drug class called Protein Phosphatase 2A inhibitors. Its product pipeline is focused on inhibitors of protein phosphatase 2A, used in combination with cytotoxic agents and/or x-rays, immune checkpoint blockers, and other cancer therapies. The Company believes that inhibitors of protein phosphatases have therapeutic potential for a broad range of cancers. It focuses on the clinical development of a specific protein phosphatase inhibitor, referred to as LB-100, which has been shown to have clinical anti-cancer activity at doses that produce little or no toxicity.",0001335105,BBG000TC15T7,3220888.8,2684074.0,2680000.0,2834,PHARMACEUTICAL PREPARATIONS,https://www.lixte.com,CS
GV,Visionary Holdings Inc. Common Shares,"Visionary Holdings Inc is a private education providing company located in Canada, with subsidiaries in Canada and market partners in China, that offers high-quality education resources to students around the globe. The company aims to provide access to secondary, college, undergraduate and graduate, and vocational education to students in Canada through technological innovation so that more people can learn, grow, and succeed to their full potential. As a fully integrated provider of educational programs and services in Canada, the company has been serving and will continue to serve both Canadian and international students.",0001892274,BBG015TR2ZD2,19728067.474,3774262.0,4330000.0,,,https://www.visiongroupca.com,CS
ADSEW,ADS-TEC ENERGY PLC Warrant,"ADS-TEC Energy PLC produces, develops, and markets battery-buffered EV charging systems infrastructure, battery storage systems, and cloud-based services which enable the customer to control and manage the system. Geographically, it derives a majority of its revenue from Europe.",0001879248,,,,50590000.0,,,https://www.ads-tec-energy.com,WARRANT
TBNK,Territorial Bancorp Inc.,"Territorial Bancorp Inc operates as a bank holding company. It offers a wide variety of FDIC-insured deposit products and loan products for the consumer and small businesses. Its business consists of accepting deposits from the general public and investing those deposits, together with funds generated from operations and borrowings, in one-to-four-family residential mortgage loans and investment securities. The company offers a variety of deposit accounts, including passbook and statement savings accounts, certificates of deposit, money market accounts, commercial and regular checking accounts and Super NOW accounts Its loan segment portfolio consists of Residential Mortgage; Construction, Commercial, and Other Mortgage Loans; Home Equity loans & line of credit; and Consumer & others.",0001447051,BBG000M1LNP1,66449842.379999995,7967607.0,8830000.0,6035,"SAVINGS INSTITUTION, FEDERALLY CHARTERED",https://www.territorialsavings.net,CS
BHC,Bausch Health Companies Inc.,"Bausch Health Companies Inc is a world-wide specialty pharmaceutical, consumer health, and medical device company with a focus on branded products for the gastroenterology, hepatology, neurology and dermatology markets. The company reports revenue in five segments: Salix; International; Solta Medical; Diversified Products and Bausch + Lomb. It generates maximum revenue from the Bausch + Lomb segment.",0000885590,BBG000DLFM21,2590254634.88,367933897.0,367930000.0,2834,PHARMACEUTICAL PREPARATIONS,https://www.bauschhealth.com,CS
SOPH,SOPHiA GENETICS SA Ordinary Shares,"Sophia Genetics SA is a healthcare technology company dedicated to establishing the practice of data-driven medicine as the standard of care and for life sciences research. It has built a cloud-based SaaS platform capable of analyzing data and generating insights from complex multimodal data sets and different diagnostic modalities. The Company had a physical presence in three countries outside of its headquarters in Switzerland: France, the United States, and Brazil.",0001840706,,216532670.04000002,66831071.0,66830000.0,,,https://www.sophiagenetics.com,CS
COHN,Cohen & Company Inc,"Cohen & Co Inc is a United States company that delivers financial services in fixed-income markets. It is focused on small-cap banking institutions and has grown to provide an expanding range of capital markets and asset management services. It has three business segments. The Capital Markets segment, which is the key revenue driver, consists of fixed-income sales, trading, matched book repo financing, new issue placements in corporate and securitized products, and advisory services. The Asset Management segment manages assets within collateralized debt obligations, managed accounts, joint ventures, and investment funds. The Principal Investing segment is comprised of investments to earn return rather than to support trading, matched book repo, or other Capital Markets segment activities.",0001270436,BBG000BN06T1,18253422.72,1950152.0,1950000.0,6211,"SECURITY BROKERS, DEALERS & FLOTATION COMPANIES",https://www.cohenandcompany.com,CS
GOVXW,"GeoVax Labs, Inc. Warrants","Geovax Labs Inc is a clinical-stage biotechnology company developing human vaccines and immunotherapies against infectious diseases and solid tumor cancers using novel proprietary platforms. GeoVax's product pipeline includes ongoing human clinical trials for a next-generation COVID-19 vaccine and a gene-directed therapy against head and neck cancers. Additional research and development programs include preventive vaccines against Monkeypox (MPox), hemorrhagic fever viruses (Ebola Zaire, Ebola Sudan, Marburg, and Lassa), and Zika virus, as well as immunotherapies for multiple solid tumors.",0000832489,BBG00XLXN1L0,,,,2834,PHARMACEUTICAL PREPARATIONS,https://www.geovax.com,WARRANT
FOXXW,Foxx Development Holdings Inc. Warrant expiring 9/26/2029,"Foxx Development Holdings Inc is a consumer electronics and integrated Internet-of-Things (IoT) solution company catering to both retail and institutional clients. With robust research and development capabilities and a strategic commitment to cultivating long-term partnerships with mobile network operators, distributors, and suppliers. Its products include tablets, smartphones, wearables, and other high-quality communication terminals.",0002013807,BBG01Q1X3B09,,,7280000.0,3576,COMPUTER COMMUNICATIONS EQUIPMENT,https://www.foxxusa.com,WARRANT
CTSO,Cytosorbents Corp.,"CytoSorbents Corp specializes in treating life-threatening conditions in intensive care and cardiac surgery using proprietary polymer adsorption technology. Its flagship product, CytoSorb, is approved in the EU as an extracorporeal cytokine absorber, aiming to reduce inflammation and prevent multiple organ failure in critical illnesses like sepsis and trauma. Revenue primarily comes from product sales in Germany, with additional income from grant agencies in the United States. The company operates through Direct sales, Distributors/strategic partners, and Government segments. The company's product consists of Cytosorb, ECOS-300CY, VetResQ, HemoDefend, and DrugSorb-ATR.",0001175151,BBG000C3P8V0,64528914.19499999,62346777.0,54830000.0,3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,https://www.cytosorbents.com,CS
NERV,"Minerva Neurosciences, Inc","Minerva Neurosciences Inc is a clinical-stage biopharmaceutical company. It focuses on the development and commercialization of a portfolio of product candidates to treat patients suffering from central nervous system diseases. The company's pipeline products include MIN-101, MIN-202, and MIN-301. Targeted disorders include schizophrenia, insomnia, depressive disorder, and Parkinson's disease. Its product portfolio and potential indications include Roluperidone for the treatment of negative symptoms in patients with schizophrenia; Seltorexant, for the treatment of insomnia disorder and depressive disorder; MIN-117 for the treatment of MDD; and MIN-301 for the treatment of Parkinson's disease.",0001598646,BBG0067S9Z73,11259383.66,6993406.0,6990000.0,2834,PHARMACEUTICAL PREPARATIONS,https://www.minervaneurosciences.com,CS
BOWN,Bowen Acquisition Corp Ordinary Shares,Bowen Acquisition Corp is a blank check company.,0001973056,,37806312.599999994,9166500.0,9170000.0,2840,"SOAP, DETERGENTS, CLEANG PREPARATIONS, PERFUMES, COSMETICS",,CS
TNON,"Tenon Medical, Inc. Common Stock","Tenon Medical Inc is a medical device company that has developed a novel, minimally invasive approach to the sacroiliac joint (the SI Joint) using a single, robust, titanium implant for the treatment of the common types of SI Joint disorders that cause lower back pain. The Company is focused on three commercial opportunities: 1) Primary SI Joint procedures, 2) Revision procedures of failed SI Joint implants, and 3) SI Joint fusion adjunct to a spine fusion construct. The company derives the majority of its revenue from sales of The Catamaran System to a limited number of clinicians.",0001560293,BBG013GDWXB6,3920736.25,3136589.0,3140000.0,3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,https://www.tenonmed.com,CS
NESRW,National Energy Services Reunited Corp. Warrant,"National Energy Services Reunited Corp is a British Virgin Islands-based company engaged in providing products and services to the oil and gas industry in the Middle East and North Africa and the Asia Pacific regions. The company has two reportable segments: Production Services including coil tubing, stimulation, and pumping, nitrogen services, completions, pipelines, cementing, laboratory services and filtration services; and Drilling and Evaluation Services including drilling and workover rigs, rig services, services, and well-testing services among others. Revenues are majorly derived from production services of an oil or natural gas well.",0001698514,,,,95450000.0,1389,"OIL & GAS FIELD SERVICES, NEC",https://www.nesr.com,WARRANT
CTOR,"Citius Oncology, Inc. Common Stock","Citius Oncology Inc is a specialty pharmaceutical company dedicated to the development and commercialization of critical care products targeting unmet needs with a focus on oncology products. In addition, Citius completed enrollment in its Phase 2b trial of CITI-002 (Halo-Lido), a topical formulation for the relief of hemorrhoids.",0001851484,BBG01163HKY3,65112685.82,71552402.0,71550000.0,2834,PHARMACEUTICAL PREPARATIONS,https://www.citiusonc.com,CS
NCEW,New Century Logistics (BVI) Limited Ordinary Shares,"New Century Logistics (BVI) Ltd is a well-established freight forwarding service provider based in Hong Kong. The company provides air and ocean export and import freight forwarding services ranging from the sale of cargo space, cargo pick up, off-airport air cargo security screening, palletization, preparation of shipping documentation, and arrangement of customs clearance to cargo handling at ports. It provides a full range of logistics services by providing to its customers with a robust international network that strategically supports the movement of its customers' goods. Includes various logistic like New Century Logistics Company Limited, GLF Cargo Services Limited, Win-Tec Transportation Company Limited.",0001968043,,23306000.0,21500000.0,21500000.0,,,https://www.nclogistics.com.hk,CS
GLE,Global Engine Group Holding Limited Ordinary Shares,"Global Engine Group Holding Ltd offers integrated solutions by using ICT solutions to drive business outcomes and innovation. Its service offerings comprise services to telecom operators, including the one-stop shop purchase from telecom license application service to turnkey network setup as well as service outsourcing; business planning, development, technical and operations consulting programs structured to target the cloud computing and data center providers; system design, planning, development and operation services to technology companies; cloud platform deployment, IT system design and configuration services, maintenance services, data center colocation service and cloud service.",0001908705,,35868000.0,18300000.0,18000000.0,,,https://www.globalengine.com.hk,CS
BKKT.WS,"Bakkt Holdings, Inc Warrants to purchase Class A Common Stock Each Warrant entitles to purchase 1/25th of a share of Class A common stock at an exercise price of $287.50 for one share of Class A Common Stock",,0001820302,BBG00Y624BK3,,,6470000.0,6199,FINANCE SERVICES,,WARRANT
VCICW,Vine Hill Capital Investment Corp. Warrant,Vine Hill Capital Investment Corp is a blank check company.,0002025396,,,,,6770,BLANK CHECKS,,WARRANT
TCRT,"Alaunos Therapeutics, Inc. Common Stock",Alaunos Therapeutics Inc is a clinical-stage cellular immuno-oncology company dedicated to the treatment of solid tumors through adoptive TCR-T cell therapy. It strikes cancer at its core by engineering cell therapies that target Neoantigens arising from genomic mutations.,0001107421,BBG000FWCC57,2465928.08,1601252.0,1600000.0,2834,PHARMACEUTICAL PREPARATIONS,https://www.alaunos.com,CS
SHMD,SCHMID Group N.V. Class A Ordinary Shares,"Schmid Group NV is a global supplier of equipment, software and services for various industries such as printed circuit board (PCB), substrate manufacturing, photovoltaics, and glass and energy storage with a focus on the highest end of this market in terms of technology and performance. It focuses on a modular product portfolio of machinery to use in the manufacturing of high-end PCB equipment and semiconductor packaging devices which includes common flexible circuit fabrication techniques such as subtractive, semi-additive processes (SAP) and modified semi-additive processes (mSAP).",0001987240,,94737339.4,43062427.0,43060000.0,,,https://www.schmid-group.com,CS
JFBR,Jeffs' Brands Ltd Ordinary Shares,"Jeffs Brands Ltd is an e-commerce CPG company, operating on Amazon. The company serves as the holding company of other e-commerce companies, Smart Repair Pro, Purex, and Top Rank, that operate online stores for the sale of various consumer products on Amazon online marketplace, utilizing the FBA model. The company has five wholly-owned subsidiaries: Smart Repair Pro, Purex, Top Rank , Fort and Jeffs' Brands Holdings. The company also utilizes internal methodologies to analyze sales data and patterns on Amazon in order to identify existing stores, niches and products that have the potential for development and growth, and for maximizing sales of existing proprietary products.",0001885408,,2504444.5999999996,1788889.0,720000.0,,,https://www.jeffsbrands.com,CS
SWVLW,Swvl Holdings Corp Warrant,"Swvl Holdings Corp is a technology-driven mobility company that aims to provide reliable, safe, cost-effective and environmentally responsible mass transit solutions. Its technology and services provide commuters, travelers and businesses with an alternative to traditional public transportation, taxi companies or other ridesharing companies. The company's core product is B2C Swvl Retail offering, which provides riders with a network of minibuses and other vehicles running on fixed or semi-fixed routes within cities. Commuters use its Swvl mobile application to book rides between pre-defined pick-up points located throughout the city.",0001875609,,,,9190000.0,,,https://www.swvl.com,WARRANT
EOSEW,"Eos Energy Enterprises, Inc. Warrant","Eos Energy Enterprises Inc designs develop, manufactures, and markets zinc-based energy storage solutions for utility-scale, microgrid, and commercial & industrial (C&I) applications. The solutions are used in the utility sector, the renewable energy sector, and the industrial sector. It's flagship product Eos Znyth is a stationary battery energy storage system.",0001805077,BBG00V5MVWM8,,,217280000.0,3690,"MISCELLANEOUS ELECTRICAL MACHINERY, EQUIPMENT & SUPPLIES",https://www.eose.com,WARRANT
YOTAW,Yotta Acquisition Corporation Warrant,Yotta Acquisition Corp is a shell company.,0001907730,BBG018G26WD8,,,,5500,RETAIL-AUTO DEALERS & GASOLINE STATIONS,,WARRANT
KRKR,36Kr Holdings Inc. American Depositary Shares,"36KR Holdings Inc is a holding company and conducts its business mainly through its subsidiaries, a VIE, and subsidiaries of the VIE. The Group is engaging in providing content and business services to new economy participants in the PRC. Its content production process includes content creation, content editing, screening and monitoring, and content distribution. The Group mainly generates revenues from providing online advertising services, enterprise value-added services, and subscription services. The Group's principal operations and geographic markets are substantially located in PRC.",0001779476,BBG00QG35TS9,8815288.2,1950285.0,879060000.0,,,https://www.36kr.com,ADRC
YAAS,Youxin Technology Ltd Class A Ordinary shares,"Youxin Technology Ltd is a SaaS and PaaS provider committed to helping retail enterprises digitally transform their businesses to develop, use and control business applications without the need to purchase complex IT infrastructure. The company leverages the technologies used to develop its PaaS platform to standardize customized customer relationship management, or CRM, services to its clients that seamlessly connect all levels of the retail chain from management teams to customers. Its products give its retail clients a comprehensive view of their business operations in real-time on multiple interfaces, allowing them to make critical business decisions anytime and anywhere. Geographically operates in PRC, Hong Kong, and Cayman Island.",0001964946,,54854250.0,33550000.0,22310000.0,,,https://www.youxin.cloud,CS
MSPRW,"MSP Recovery, Inc. Warrant",MSP Recovery Inc is a healthcare recovery and data analytics company. The business model includes two principal lines of business: Claims Recovery and Chase to Pay Services. It offers an antiquated healthcare reimbursement system with data-driven solutions to secure recoveries against responsible parties. MSP Recovery provides the healthcare industry with comprehensive compliance solutions platform to recover any claims where the law places primary payment responsibility on another payer.,0001802450,BBG017QYMJL1,,,3876070000.0,7374,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,https://www.msprecovery.com,WARRANT
BRIA,BrilliA Inc,"BrilliA Inc is engaged in business of sales and marketing of lingerie's products including bra, panty and body suit, mainly serving the American, European and other markets.",0002000230,,70000000.0,25000000.0,25000000.0,,,https://www.brilliaincorporated.com/,CS
BBGI,Beasley Broadcasting Group Inc,"Beasley Broadcast Group Inc is a multi-platform media company, whose primary business is operating radio stations throughout the United States. The Company offers local and national advertisers integrated marketing solutions across audio, digital and event platforms. The Company owns and operates stations in the following markets: Atlanta, GA, Augusta, GA, Boston, MA, Charlotte, NC, Detroit, MI, Fayetteville, NC, Fort Myers-Naples, FL, Las Vegas, NV, Middlesex, NJ, Monmouth, NJ, Morristown, NJ, Philadelphia, PA, Tampa-Saint Petersburg, FL, and Wilmington, DE. The Company currently operates three operating segments Audio, Digital and esports.",0001099160,BBG000CB07H7,11339692.8,1771827.0,940000.0,4832,RADIO BROADCASTING STATIONS,https://www.bbgi.com,CS
JL,J-Long Group Limited Ordinary Shares,"J-Long Group Ltd is an established distributor in Hong Kong of reflective and non-reflective garment trims including, among others, heat transfers, fabrics, woven labels and tapes, sewing badges, piping, zipper pullers and drawcords. It also offers a wide range of apparel solution services to cater to its customers' needs for reflective and non-reflective garment trims, ranging from market trend analysis, product design and development and production to quality control.",0001948436,,12183200.0,3140000.0,3140000.0,,,https://www.j-long.com,CS
MI,NFT Limited,"NFT Ltd Formerly Takung Art Co Ltd operates an online electronic platform for offering and trading artwork. Through its platform, the company allows artists/art dealers/owners to access a much bigger art trading market where artists can engage with a wide range of investors. Its platform also invests in high-end artwork accessible to ordinary people without financial resources. The company's trading platforms comprise the sale of calligraphies and paintings, jewelry, and precious stones. It generates revenue in the form of services in connection with the offering and trading of artwork on its system, consisting of listing fees, trading commissions, and management fees.",0001958713,,10839421.0,5065150.0,3090000.0,,,https://www.nftoeo.com,CS
MTEN,Mingteng International Corporation Inc. Ordinary Shares,"Mingteng International Corp Inc operates as an automotive mold developer and supplier in China. It provides a wide range of products including casting molds for turbocharger systems, braking systems, steering and differential systems, and other automotive system parts. Besides, it also produces molds for new energy electric vehicle motor drive systems, battery pack systems, and engineering hydraulic components, which are widely used in automobile, construction machinery, and other manufacturing industries.",0001948099,,32830080.0,6839600.0,6210000.0,,,https://ir.wxmtmj.cn,CS
